Notes,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
,2015,2015,District of Columbia,11,30-34 years,30-34,2947,38839,75.88,3273.71,620.62,38.84,2.73,38.73,2.37
,2015,2015,District of Columbia,11,35-39 years,35-39,1995,27456,72.66,3278.11,647.63,38.58,2.8,38.57,2.5
,2015,2015,District of Columbia,11,40-44 years,40-44,454,20855,21.77,3177.51,685.09,38.08,3.04,38.11,2.65
,2015,2015,District of Columbia,11,45-49 years,45-49,44,Not Available,Not Available,3220.23,667.72,38.09,3.42,38.45,1.79
,2015,2015,Florida,12,Under 15 years,15-,130,Not Available,Not Available,2921.75,703.55,37.52,4.4,37.77,3.61
,2015,2015,Florida,12,15 - 17 years,15-17,3103,352523,8.80,3135.2,565.72,38.53,2.89,38.49,2.22
,2015,2015,Florida,12,18 - 19 years,18-19,8854,223257,39.66,3147.66,573.19,38.64,2.81,38.48,2.26
,2015,2015,Florida,12,20-24 years,20-24,48053,633236,75.88,3205.22,570.5,38.68,2.65,38.5,2.13
,2015,2015,Florida,12,25-29 years,25-29,66417,661872,100.35,3260.34,587.07,38.67,2.63,38.47,2.15
,2015,2015,Florida,12,30-34 years,30-34,60381,632480,95.47,3278.52,599.17,38.57,2.59,38.42,2.16
,2015,2015,Florida,12,35-39 years,35-39,29812,605359,49.25,3255.58,629.14,38.34,2.66,38.23,2.24
,2015,2015,Florida,12,40-44 years,40-44,6980,631490,11.05,3203.57,643.83,38.07,2.8,38.02,2.38
,2015,2015,Florida,12,45-49 years,45-49,505,Not Available,Not Available,3008.92,741.23,37.49,3.39,37.33,2.9
,2015,2015,Florida,12,50 years and over,50+,34,Not Available,Not Available,2825.53,577.42,37.65,2.69,37.21,1.97
,2015,2015,Georgia,13,Under 15 years,15-,104,Not Available,Not Available,3037.49,583.25,37.7,3.5,38.03,2.74
,2015,2015,Georgia,13,15 - 17 years,15-17,2389,209708,11.39,3071.65,576.54,38.28,2.89,38.31,2.34
,2015,2015,Georgia,13,18 - 19 years,18-19,6440,135781,47.43,3110.02,579.3,38.47,2.84,38.35,2.36
,2015,2015,Georgia,13,20-24 years,20-24,31817,358487,88.75,3160.58,588.05,38.54,2.7,38.35,2.24
,2015,2015,Georgia,13,25-29 years,25-29,38080,357560,106.50,3237.05,598.77,38.63,2.62,38.39,2.21
,2015,2015,Georgia,13,30-34 years,30-34,32809,352030,93.20,3268.4,616.31,38.61,2.6,38.37,2.22
,2015,2015,Georgia,13,35-39 years,35-39,15976,347230,46.01,3244,644.7,38.43,2.74,38.19,2.35
,2015,2015,Georgia,13,40-44 years,40-44,3527,359088,9.82,3179.36,676.54,38.12,2.88,37.85,2.47
,2015,2015,Georgia,13,45-49 years,45-49,237,Not Available,Not Available,3128.76,650.43,38.26,2.74,37.84,1.96
,2015,2015,Georgia,13,50 years and over,50+,25,Not Available,Not Available,2930.72,688.03,37.68,2.05,36.84,2.43
,2015,2015,Hawaii,15,15 - 17 years,15-17,184,23510,7.83,3044.35,575,38.21,3.35,38.21,2.43
,2015,2015,Hawaii,15,18 - 19 years,18-19,605,14852,40.74,3129.7,558.55,38.65,3.11,38.45,2.33
,2015,2015,Hawaii,15,20-24 years,20-24,3799,45073,84.29,3221.93,560.62,38.89,2.76,38.56,2.09
,2015,2015,Hawaii,15,25-29 years,25-29,5095,50075,101.75,3263.49,559.62,38.9,2.61,38.53,2.07
,2015,2015,Hawaii,15,30-34 years,30-34,5033,49334,102.02,3252,594.23,38.82,2.68,38.49,2.15
,2015,2015,Hawaii,15,35-39 years,35-39,2945,44034,66.88,3223.94,608.1,38.6,2.84,38.34,2.27
,2015,2015,Hawaii,15,40-44 years,40-44,685,41310,16.58,3213.49,598.05,38.49,2.49,38.26,2.1
,2015,2015,Hawaii,15,45-49 years,45-49,61,Not Available,Not Available,2753.61,711.62,36.84,3.36,37.07,3.06
,2015,2015,Idaho,16,Under 15 years,15-,11,Not Available,Not Available,2977.73,787.9,38.27,4.49,37.55,4.34
,2015,2015,Idaho,16,15 - 17 years,15-17,300,35159,8.53,3217.39,545.44,38.7,2.74,38.78,2.06
,2015,2015,Idaho,16,18 - 19 years,18-19,988,22013,44.88,3203.86,519.83,38.71,2.57,38.59,2.05
,2015,2015,Idaho,16,20-24 years,20-24,5733,52872,108.43,3269.52,538.2,38.85,2.36,38.68,1.94
,2015,2015,Idaho,16,25-29 years,25-29,7332,54366,134.86,3320.45,543.53,38.85,2.22,38.7,1.78
,2015,2015,Idaho,16,30-34 years,30-34,5596,53471,104.65,3354,564.12,38.72,2.23,38.67,1.87
,2015,2015,Idaho,16,35-39 years,35-39,2375,51718,45.92,3314.16,633.51,38.38,2.6,38.36,2.25
,2015,2015,Idaho,16,40-44 years,40-44,458,48208,9.50,3268.38,692.62,38.33,2.55,38.16,2.23
,2015,2015,Idaho,16,45-49 years,45-49,31,Not Available,Not Available,3081.74,609.68,37.26,2.93,38.16,2.05
,2015,2015,Illinois,17,Under 15 years,15-,84,Not Available,Not Available,3052.13,662.39,38.04,3.76,38.14,3.13
,2015,2015,Illinois,17,15 - 17 years,15-17,2458,252569,9.73,3139.06,571.76,38.47,3.02,38.51,2.26
,2015,2015,Illinois,17,18 - 19 years,18-19,6306,163588,38.55,3160.15,575.22,38.64,2.9,38.49,2.27
,2015,2015,Illinois,17,20-24 years,20-24,30279,442227,68.47,3204.99,581.23,38.67,2.72,38.46,2.22
,2015,2015,Illinois,17,25-29 years,25-29,43379,440168,98.55,3287.79,590.73,38.72,2.56,38.49,2.14
,2015,2015,Illinois,17,30-34 years,30-34,47451,442994,107.11,3320.54,600.16,38.65,2.48,38.48,2.14
,2015,2015,Illinois,17,35-39 years,35-39,23092,420934,54.86,3300.54,630.08,38.39,2.52,38.3,2.21
,2015,2015,Illinois,17,40-44 years,40-44,4690,415154,11.30,3248.09,659.85,38.11,2.61,38.04,2.29
,2015,2015,Illinois,17,45-49 years,45-49,354,Not Available,Not Available,2991.93,800.08,37.25,3.46,37.11,3.25
,2015,2015,Illinois,17,50 years and over,50+,23,Not Available,Not Available,2941.78,880.47,36.43,3.79,36.7,3.32
,2015,2015,Indiana,18,Under 15 years,15-,64,Not Available,Not Available,3176.03,537.33,38.88,2.67,38.59,2
,2015,2015,Indiana,18,15 - 17 years,15-17,1499,134692,11.13,3131.23,601.38,38.43,2.89,38.41,2.52
,2015,2015,Indiana,18,18 - 19 years,18-19,4314,88583,48.70,3200.24,574.68,38.69,2.57,38.61,2.22
,2015,2015,Indiana,18,20-24 years,20-24,21389,237767,89.96,3239.38,582.94,38.7,2.46,38.56,2.14
,2015,2015,Indiana,18,25-29 years,25-29,26577,213597,124.43,3308.16,589.26,38.69,2.37,38.56,2.1
,2015,2015,Indiana,18,30-34 years,30-34,20420,210617,96.95,3328.68,609.41,38.56,2.39,38.49,2.14
,2015,2015,Indiana,18,35-39 years,35-39,8127,204909,39.66,3322.72,632.65,38.38,2.44,38.36,2.18
,2015,2015,Indiana,18,40-44 years,40-44,1539,206345,7.46,3264.17,652.44,38.2,2.47,38.21,2.24
,2015,2015,Indiana,18,45-49 years,45-49,109,Not Available,Not Available,3146.15,723.57,37.58,2.96,37.64,2.61
,2015,2015,Iowa,19,Under 15 years,15-,12,Not Available,Not Available,3519.67,338.67,40.25,1.69,40,1.15
,2015,2015,Iowa,19,15 - 17 years,15-17,466,60157,7.75,3201.28,539.04,38.72,2.7,38.68,1.9
,2015,2015,Iowa,19,18 - 19 years,18-19,1477,44154,33.45,3210.78,591.51,38.67,2.78,38.55,2.26
,2015,2015,Iowa,19,20-24 years,20-24,8388,112274,74.71,3306.64,579.45,38.79,2.58,38.61,2.06
,2015,2015,Iowa,19,25-29 years,25-29,13296,93046,142.90,3370.69,575.9,38.81,2.35,38.67,1.99
,2015,2015,Iowa,19,30-34 years,30-34,10861,97990,110.84,3407.06,595.38,38.69,2.28,38.62,1.96
,2015,2015,Iowa,19,35-39 years,35-39,4264,92802,45.95,3389.09,617.01,38.53,2.31,38.48,2.02
,2015,2015,Iowa,19,40-44 years,40-44,656,87961,7.46,3239.47,691.58,37.81,2.98,37.87,2.6
,2015,2015,Iowa,19,45-49 years,45-49,59,Not Available,Not Available,3126.08,723.52,37.83,3.28,37.24,2.72
,2015,2015,Kansas,20,Under 15 years,15-,14,Not Available,Not Available,2954,702.26,37.93,3.49,38,2.93
,2015,2015,Kansas,20,15 - 17 years,15-17,576,58337,9.87,3204.53,584.51,38.57,2.5,38.58,2.41
,2015,2015,Kansas,20,18 - 19 years,18-19,1903,38933,48.88,3218.7,555.48,38.59,2.23,38.6,2.12
,2015,2015,Kansas,20,20-24 years,20-24,9264,104470,88.68,3257.56,555.46,38.58,2.1,38.57,1.97
,2015,2015,Kansas,20,25-29 years,25-29,12357,91623,134.87,3334.13,571.31,38.61,2.07,38.63,1.98
,2015,2015,Kansas,20,30-34 years,30-34,10256,96269,106.53,3350.09,582.62,38.52,2.08,38.56,1.99
,2015,2015,Kansas,20,35-39 years,35-39,4017,88022,45.64,3324.86,620.83,38.33,2.29,38.39,2.21
,2015,2015,Kansas,20,40-44 years,40-44,727,82488,8.81,3336.2,582,38.29,1.99,38.44,1.84
,2015,2015,Kansas,20,45-49 years,45-49,39,Not Available,Not Available,3197.97,671.89,37.85,2.48,37.9,2.38
,2015,2015,Kentucky,21,Under 15 years,15-,50,Not Available,Not Available,2984.54,758.51,38.12,4.66,37.86,3.25
,2015,2015,Kentucky,21,15 - 17 years,15-17,1120,84316,13.28,3194.27,603.55,38.51,3.04,38.39,2.42
,2015,2015,Kentucky,21,18 - 19 years,18-19,3383,54653,61.90,3194.43,563.7,38.76,2.65,38.44,2.08
,2015,2015,Kentucky,21,20-24 years,20-24,15756,150417,104.75,3220.02,593.66,38.62,2.68,38.35,2.12
,2015,2015,Kentucky,21,25-29 years,25-29,17267,142585,121.10,3283.95,590.65,38.66,2.53,38.4,2.02
,2015,2015,Kentucky,21,30-34 years,30-34,12329,140176,87.95,3316.68,616.09,38.53,2.53,38.33,2.08
,2015,2015,Kentucky,21,35-39 years,35-39,5095,139176,36.61,3303.21,623.31,38.35,2.51,38.19,2.05
,2015,2015,Kentucky,21,40-44 years,40-44,920,140308,6.56,3252.89,685.81,38.04,2.69,37.93,2.32
,2015,2015,Kentucky,21,45-49 years,45-49,49,Not Available,Not Available,3123.47,693.78,38.1,2.57,37.86,1.82
,2015,2015,Louisiana,22,Under 15 years,15-,85,Not Available,Not Available,3058.08,428.14,37.8,2.42,38.31,1.31
,2015,2015,Louisiana,22,15 - 17 years,15-17,1366,91433,14.94,3046.91,589.23,38.09,3.24,38.15,2.55
,2015,2015,Louisiana,22,18 - 19 years,18-19,3689,56701,65.06,3096.76,592.08,38.39,2.93,38.22,2.35
,2015,2015,Louisiana,22,20-24 years,20-24,18208,168015,108.37,3125.23,593.37,38.35,2.9,38.18,2.3
,2015,2015,Louisiana,22,25-29 years,25-29,19887,171971,115.64,3202.26,598.84,38.38,2.69,38.2,2.19
,2015,2015,Louisiana,22,30-34 years,30-34,14654,167176,87.66,3232.44,628.04,38.35,2.76,38.15,2.25
,2015,2015,Louisiana,22,35-39 years,35-39,5706,149285,38.22,3199.06,667,38.08,2.89,37.95,2.4
,2015,2015,Louisiana,22,40-44 years,40-44,1040,139377,7.46,3141.8,716.84,37.93,3.14,37.71,2.64
,2015,2015,Louisiana,22,45-49 years,45-49,54,Not Available,Not Available,2858.15,879.04,36.78,4.32,36.78,3.93
,2015,2015,Maine,23,15 - 17 years,15-17,123,23151,5.31,3312.51,527.13,39.16,2.44,39.02,2.05
,2015,2015,Maine,23,18 - 19 years,18-19,480,16082,29.85,3262.12,599.56,39.16,2.52,38.69,2.19
,2015,2015,Maine,23,20-24 years,20-24,2642,37822,69.85,3328.28,579.16,39.14,2.37,38.85,2
,2015,2015,Maine,23,25-29 years,25-29,3957,39283,100.73,3361.53,603.4,39.04,2.36,38.79,2.14
,2015,2015,Maine,23,30-34 years,30-34,3554,38279,92.84,3392.88,603.19,38.96,2.27,38.81,2.07
,2015,2015,Maine,23,35-39 years,35-39,1550,36900,42.01,3399.88,620.65,38.78,2.24,38.68,2.13
,2015,2015,Maine,23,40-44 years,40-44,278,40595,6.85,3260.9,670.91,38.16,2.52,38.11,2.36
,2015,2015,Maine,23,45-49 years,45-49,20,Not Available,Not Available,3200.85,472.53,38.35,1.28,38.3,1.68
,2015,2015,Maryland,24,Under 15 years,15-,33,Not Available,Not Available,3062.3,566.98,37.42,3.04,38.09,2.78
,2015,2015,Maryland,24,15 - 17 years,15-17,947,112750,8.40,3078,582.85,38.22,3.38,38.43,2.6
,2015,2015,Maryland,24,18 - 19 years,18-19,2267,76464,29.65,3148.46,583.18,38.62,2.87,38.47,2.33
,2015,2015,Maryland,24,20-24 years,20-24,12422,196115,63.34,3193.81,592.57,38.7,2.76,38.52,2.3
,2015,2015,Maryland,24,25-29 years,25-29,20306,211045,96.22,3267.69,596.41,38.75,2.63,38.55,2.22
,2015,2015,Maryland,24,30-34 years,30-34,22814,210042,108.62,3307.07,606.36,38.7,2.49,38.53,2.19
,2015,2015,Maryland,24,35-39 years,35-39,11895,196190,60.63,3295.18,633.11,38.41,2.62,38.35,2.3
,2015,2015,Maryland,24,40-44 years,40-44,2682,197958,13.55,3232.94,677.84,38.11,2.85,38.07,2.5
,2015,2015,Maryland,24,45-49 years,45-49,220,Not Available,Not Available,3074.91,719.75,37.71,3.16,37.53,2.68
,2015,2015,Maryland,24,50 years and over,50+,30,Not Available,Not Available,2707.7,695.67,36.03,2.86,36.57,2.26
,2015,2015,Massachusetts,25,Under 15 years,15-,22,Not Available,Not Available,2827.14,755.05,37.45,4.65,37.5,4.47
,2015,2015,Massachusetts,25,15 - 17 years,15-17,539,122644,4.39,3163.67,530.31,38.8,2.82,38.78,2.3
,2015,2015,Massachusetts,25,18 - 19 years,18-19,1601,104389,15.34,3204.81,567.18,38.95,2.67,38.81,2.21
,2015,2015,Massachusetts,25,20-24 years,20-24,9105,247165,36.84,3254.46,580.49,38.97,2.56,38.74,2.2
,2015,2015,Massachusetts,25,25-29 years,25-29,17622,243192,72.46,3318.58,569.41,39,2.31,38.82,1.98
,2015,2015,Massachusetts,25,30-34 years,30-34,25467,230406,110.53,3344.59,585.02,38.91,2.3,38.78,2.06
,2015,2015,Massachusetts,25,35-39 years,35-39,13945,210482,66.25,3328.53,613.35,38.65,2.36,38.59,2.13
,2015,2015,Massachusetts,25,40-44 years,40-44,2940,215680,13.63,3278.78,634.13,38.38,2.45,38.32,2.19
,2015,2015,Massachusetts,25,45-49 years,45-49,236,Not Available,Not Available,3022.16,708.94,37.69,2.73,37.57,2.51
,2015,2015,Massachusetts,25,50 years and over,50+,15,Not Available,Not Available,2923.27,754.75,39.07,2.77,37.87,1.86
,2015,2015,Michigan,26,Under 15 years,15-,59,Not Available,Not Available,3106.9,615.49,38.12,4.29,38.46,3.33
,2015,2015,Michigan,26,15 - 17 years,15-17,1533,196703,7.79,3126.29,577.19,38.48,2.98,38.54,2.32
,2015,2015,Michigan,26,18 - 19 years,18-19,4823,130932,36.84,3183.63,584.82,38.72,2.76,38.62,2.27
,2015,2015,Michigan,26,20-24 years,20-24,25747,352851,72.97,3220.17,594.23,38.71,2.7,38.55,2.27
,2015,2015,Michigan,26,25-29 years,25-29,35147,311376,112.88,3301.84,597.15,38.78,2.53,38.62,2.16
,2015,2015,Michigan,26,30-34 years,30-34,30439,295939,102.86,3331.26,612.56,38.68,2.51,38.56,2.17
,2015,2015,Michigan,26,35-39 years,35-39,12885,289520,44.50,3301.54,643.43,38.43,2.6,38.36,2.28
,2015,2015,Michigan,26,40-44 years,40-44,2488,303336,8.20,3233.64,680.32,38.12,2.87,38.08,2.54
,2015,2015,Michigan,26,45-49 years,45-49,182,Not Available,Not Available,3066.87,690.47,37.73,2.58,37.54,2.52
,2015,2015,Minnesota,27,Under 15 years,15-,22,Not Available,Not Available,3024.27,672.73,37.95,3.01,37.77,2.63
,2015,2015,Minnesota,27,15 - 17 years,15-17,594,104801,5.67,3227.58,564.16,38.84,3.04,38.76,2.18
,2015,2015,Minnesota,27,18 - 19 years,18-19,1792,69610,25.74,3250.12,611.8,38.85,3.08,38.71,2.49
,2015,2015,Minnesota,27,20-24 years,20-24,10848,180007,60.26,3303.98,576.34,38.99,2.59,38.75,2.1
,2015,2015,Minnesota,27,25-29 years,25-29,21549,177726,121.25,3369.97,573.37,39.01,2.4,38.8,1.99
,2015,2015,Minnesota,27,30-34 years,30-34,23455,190342,123.23,3401.17,592.31,38.9,2.42,38.73,2.06
,2015,2015,Minnesota,27,35-39 years,35-39,9715,170938,56.83,3382.24,629.09,38.66,2.46,38.56,2.14
,2015,2015,Minnesota,27,40-44 years,40-44,1697,160639,10.56,3317.93,628.89,38.38,2.54,38.38,2.18
,2015,2015,Minnesota,27,45-49 years,45-49,153,Not Available,Not Available,3230.55,733.81,38.21,3.01,38.12,2.47
,2015,2015,Mississippi,28,Under 15 years,15-,74,Not Available,Not Available,2993.47,585.11,37.27,3.73,38.03,2.87
,2015,2015,Mississippi,28,15 - 17 years,15-17,981,60908,16.11,3041.54,559.29,38.06,2.89,38.22,2.22
,2015,2015,Mississippi,28,18 - 19 years,18-19,2555,40697,62.78,3071.34,568.01,38.34,2.91,38.17,2.22
,2015,2015,Mississippi,28,20-24 years,20-24,12078,108890,110.92,3095.99,599.86,38.24,2.87,38.07,2.3
,2015,2015,Mississippi,28,25-29 years,25-29,11662,101131,115.32,3183.53,614.94,38.27,2.78,38.1,2.23
,2015,2015,Mississippi,28,30-34 years,30-34,7504,98336,76.31,3217.55,644.75,38.19,2.74,37.99,2.32
,2015,2015,Mississippi,28,35-39 years,35-39,3008,95197,31.60,3172.1,649.98,37.94,2.79,37.83,2.36
,2015,2015,Mississippi,28,40-44 years,40-44,503,94286,5.33,3118.19,711.92,37.58,2.9,37.56,2.52
,2015,2015,Mississippi,28,45-49 years,45-49,28,Not Available,Not Available,2930.86,668.59,37.32,2.07,37.68,1.93
,2015,2015,Missouri,29,Under 15 years,15-,43,Not Available,Not Available,3118.79,501.81,38.58,3.3,38.35,1.67
,2015,2015,Missouri,29,15 - 17 years,15-17,1207,116854,10.33,3161.55,594.96,38.46,3.01,38.39,2.59
,2015,2015,Missouri,29,18 - 19 years,18-19,3631,76292,47.59,3178.2,600.81,38.62,2.88,38.45,2.38
,2015,2015,Missouri,29,20-24 years,20-24,18477,211519,87.35,3223.05,586.76,38.68,2.56,38.48,2.13
,2015,2015,Missouri,29,25-29 years,25-29,23334,202694,115.12,3295.4,590.26,38.69,2.46,38.52,2.08
,2015,2015,Missouri,29,30-34 years,30-34,19346,200842,96.32,3336.13,602.91,38.63,2.39,38.49,2.05
,2015,2015,Missouri,29,35-39 years,35-39,7651,185758,41.19,3315.88,638.27,38.38,2.54,38.29,2.24
,2015,2015,Missouri,29,40-44 years,40-44,1288,182598,7.05,3253.59,683.08,38.05,2.75,38.05,2.45
,2015,2015,Missouri,29,45-49 years,45-49,75,Not Available,Not Available,3338.93,579.67,38.41,2.67,38.24,2.11
,2015,2015,Montana,30,15 - 17 years,15-17,180,18229,9.87,3259.18,575.92,38.71,2.46,38.66,1.92
,2015,2015,Montana,30,18 - 19 years,18-19,590,12232,48.23,3226.77,545.22,38.86,2.61,38.62,2.07
,2015,2015,Montana,30,20-24 years,20-24,2867,35323,81.17,3261.63,557.51,38.77,2.54,38.63,1.98
,2015,2015,Montana,30,25-29 years,25-29,3917,31701,123.56,3316.03,537.39,38.89,2.2,38.75,1.76
,2015,2015,Montana,30,30-34 years,30-34,3375,32215,104.76,3333.74,573.52,38.82,2.32,38.7,1.9
,2015,2015,Montana,30,35-39 years,35-39,1371,29539,46.41,3316.23,600.88,38.6,2.29,38.57,1.89
,2015,2015,Montana,30,40-44 years,40-44,259,27683,9.36,3278.21,542.61,38.69,2.28,38.54,1.88
,2015,2015,Montana,30,45-49 years,45-49,17,Not Available,Not Available,3125.94,594.79,37.53,2.68,37.76,2.36
,2015,2015,Nebraska,31,15 - 17 years,15-17,370,37097,9.97,3234.74,573.59,38.57,2.69,38.68,2.16
,2015,2015,Nebraska,31,18 - 19 years,18-19,1018,26061,39.06,3197.94,563.19,38.65,2.52,38.52,2.09
,2015,2015,Nebraska,31,20-24 years,20-24,5345,67985,78.62,3267.76,570.62,38.73,2.57,38.53,2.1
,2015,2015,Nebraska,31,25-29 years,25-29,8665,59093,146.63,3329.55,561,38.77,2.36,38.59,1.98
,2015,2015,Nebraska,31,30-34 years,30-34,7591,63840,118.91,3361.61,592.04,38.57,2.36,38.47,1.99
,2015,2015,Nebraska,31,35-39 years,35-39,3088,58041,53.20,3345.17,608,38.32,2.3,38.32,1.96
,2015,2015,Nebraska,31,40-44 years,40-44,561,54253,10.34,3328.49,591.5,38.21,2.34,38.16,2.05
,2015,2015,Nebraska,31,45-49 years,45-49,30,Not Available,Not Available,3128.87,710.4,37.4,2.88,37.4,2.75
,2015,2015,Nevada,32,Under 15 years,15-,16,Not Available,Not Available,3262.5,504.59,37.94,2.84,38.94,0.97
,2015,2015,Nevada,32,15 - 17 years,15-17,637,54940,11.59,3113.47,576.74,38.45,2.99,38.41,2.38
,2015,2015,Nevada,32,18 - 19 years,18-19,1732,30954,55.95,3163.22,556.9,38.64,2.77,38.46,2.21
,2015,2015,Nevada,32,20-24 years,20-24,8434,92203,91.47,3195.97,543.62,38.72,2.52,38.5,2
,2015,2015,Nevada,32,25-29 years,25-29,10458,104621,99.96,3254.96,552.43,38.79,2.46,38.54,1.94
,2015,2015,Nevada,32,30-34 years,30-34,9215,101028,91.21,3253.1,574.05,38.66,2.49,38.47,2.01
,2015,2015,Nevada,32,35-39 years,35-39,4676,95160,49.14,3216.3,600.87,38.33,2.62,38.2,2.17
,2015,2015,Nevada,32,40-44 years,40-44,1042,94919,10.98,3176.19,664.29,37.97,2.84,37.95,2.41
,2015,2015,Nevada,32,45-49 years,45-49,82,Not Available,Not Available,2984.05,795.79,37.49,4.11,37.24,3.43
,2015,2015,New Hampshire,33,15 - 17 years,15-17,101,24297,4.16,3193.43,705.01,38.43,3.41,38.35,3.15
,2015,2015,New Hampshire,33,18 - 19 years,18-19,367,18785,19.54,3277.8,582.87,39.1,2.61,38.91,2.32
,2015,2015,New Hampshire,33,20-24 years,20-24,1997,45122,44.26,3319.43,572.52,39.18,2.46,38.91,2.07
,2015,2015,New Hampshire,33,25-29 years,25-29,3740,38205,97.89,3354.05,557.6,39.17,2.2,38.95,1.86
,2015,2015,New Hampshire,33,30-34 years,30-34,4028,37864,106.38,3383.56,586.53,39,2.29,38.87,1.99
,2015,2015,New Hampshire,33,35-39 years,35-39,1815,36833,49.28,3381.12,620.67,38.71,2.26,38.63,2.04
,2015,2015,New Hampshire,33,40-44 years,40-44,360,41230,8.73,3314.46,590.43,38.37,2.36,38.34,2.08
,2015,2015,New Hampshire,33,45-49 years,45-49,19,Not Available,Not Available,3354.37,483.7,39.05,1.43,38.79,1.24
,2015,2015,New Jersey,34,Under 15 years,15-,33,Not Available,Not Available,3020,533.02,38.36,3.72,38,2.89
,2015,2015,New Jersey,34,15 - 17 years,15-17,918,172997,5.31,3155.05,566.57,38.62,3.04,38.65,2.28
,2015,2015,New Jersey,34,18 - 19 years,18-19,2456,105436,23.29,3153.6,578.12,38.61,2.78,38.58,2.32
,2015,2015,New Jersey,34,20-24 years,20-24,14728,280365,52.53,3227.99,565.62,38.86,2.6,38.69,2.14
,2015,2015,New Jersey,34,25-29 years,25-29,26454,281083,94.11,3265.14,577.02,38.8,2.49,38.62,2.1
,2015,2015,New Jersey,34,30-34 years,30-34,34600,289847,119.37,3284.15,587.4,38.69,2.42,38.55,2.08
,2015,2015,New Jersey,34,35-39 years,35-39,19216,290133,66.23,3282.06,608.1,38.46,2.46,38.37,2.13
,2015,2015,New Jersey,34,40-44 years,40-44,4382,298726,14.67,3239.43,624.97,38.17,2.52,38.11,2.19
,2015,2015,New Jersey,34,45-49 years,45-49,319,Not Available,Not Available,2988.92,739.9,37.29,3.32,37.25,2.89
,2015,2015,New Jersey,34,50 years and over,50+,21,Not Available,Not Available,3106.95,731.09,38.05,2.19,37.33,1.67
,2015,2015,New Mexico,35,Under 15 years,15-,20,Not Available,Not Available,3068.45,578.27,38.15,2.95,38.35,2.57
,2015,2015,New Mexico,35,15 - 17 years,15-17,694,40627,17.08,3100.08,528.01,38.58,2.62,38.51,2.29
,2015,2015,New Mexico,35,18 - 19 years,18-19,1626,26477,61.41,3144.88,541.37,38.71,2.53,38.55,2.2
,2015,2015,New Mexico,35,20-24 years,20-24,7157,71583,99.98,3179.53,533.71,38.77,2.3,38.6,1.92
,2015,2015,New Mexico,35,25-29 years,25-29,7613,68286,111.49,3217.89,547.59,38.71,2.3,38.55,1.94
,2015,2015,New Mexico,35,30-34 years,30-34,5638,67194,83.91,3229.12,579.68,38.59,2.3,38.48,2.01
,2015,2015,New Mexico,35,35-39 years,35-39,2544,61687,41.24,3211.12,588.49,38.41,2.29,38.34,2.03
,2015,2015,New Mexico,35,40-44 years,40-44,494,59637,8.28,3135.65,666.12,38.03,2.63,38.04,2.37
,2015,2015,New Mexico,35,45-49 years,45-49,28,Not Available,Not Available,2961.07,701.69,37.43,2.73,37.32,2.12
,2015,2015,New York,36,Under 15 years,15-,94,Not Available,Not Available,2976.83,725.77,37.45,3.93,37.76,3.58
,2015,2015,New York,36,15 - 17 years,15-17,2420,355621,6.80,3171.42,559.34,38.69,2.74,38.7,2.2
,2015,2015,New York,36,18 - 19 years,18-19,6541,257701,25.38,3178.11,572.76,38.84,2.7,38.71,2.26
,2015,2015,New York,36,20-24 years,20-24,40187,708066,56.76,3229.6,562.54,38.95,2.49,38.78,2.1
,2015,2015,New York,36,25-29 years,25-29,63140,747851,84.43,3282.2,572.95,38.91,2.38,38.75,2.06
,2015,2015,New York,36,30-34 years,30-34,72125,696305,103.58,3296.2,582.08,38.79,2.3,38.68,2.02
,2015,2015,New York,36,35-39 years,35-39,41712,641376,65.04,3286.24,608.78,38.58,2.39,38.54,2.13
,2015,2015,New York,36,40-44 years,40-44,10098,629225,16.05,3229.96,637.74,38.3,2.48,38.3,2.23
,2015,2015,New York,36,45-49 years,45-49,855,Not Available,Not Available,3073.99,711.4,37.88,2.93,37.75,2.63
,2015,2015,New York,36,50 years and over,50+,102,Not Available,Not Available,2976.22,817.56,37.14,4.35,37.21,3.31
,2015,2015,North Carolina,37,Under 15 years,15-,98,Not Available,Not Available,3112.08,706.81,37.62,4.19,38.18,3.76
,2015,2015,North Carolina,37,15 - 17 years,15-17,2106,192951,10.91,3111.46,596.72,38.5,3.29,38.55,2.59
,2015,2015,North Carolina,37,18 - 19 years,18-19,5535,131325,42.15,3136.26,583.3,38.7,3.09,38.52,2.45
